['Dr. Seward'],97
['Arthur Holwood'],124
['Lucy Westenra'],211
['Prof. Van Helsing'],214
"['Dr. Seward', 'Arthur Holwood']",25
"['Prof. Van Helsing', 'Arthur Holwood']",6
"['Prof. Van Helsing', 'Lucy Westenra']",21
