['Jonathan Harker'],24
['Count Dracula'],60
['Mina Murray'],37
['Dr. Seward'],29
['Prof. Van Helsing'],37
['Quincey Morris'],7
['Renfield'],40
"['Prof. Van Helsing', 'Jonathan Harker']",7
"['Renfield', 'Dr. Seward']",13
