['Mina Murray'],80
['Jonathan Harker'],116
['Renfield'],5
['Quincey Morris'],34
['Dr. Seward'],82
['Prof. Van Helsing'],57
['Count Dracula'],43
['Lucy Westenra'],16
"['Mina Murray', 'Jonathan Harker']",19
"['Quincey Morris', 'Prof. Van Helsing']",11
"['Prof. Van Helsing', 'Dr. Seward']",26
