['Prof. Van Helsing'],175
['Renfield'],39
['Quincey Morris'],56
['Arthur Holwood'],20
['Mina Murray'],15
['Dr. Seward'],15
['Jonathan Harker'],39
['Count Dracula'],34
['Lucy Westenra'],10
"['Quincey Morris', 'Prof. Van Helsing']",21
"['Prof. Van Helsing', 'Arthur Holwood']",20
"['Jonathan Harker', 'Prof. Van Helsing']",8
"['Quincey Morris', 'Arthur Holwood']",14
"['Count Dracula', 'Lucy Westenra']",10
"['Quincey Morris', 'Prof. Van Helsing', 'Arthur Holwood']",14
