['Mina Murray'],58
['Lucy Westenra'],171
['Jonathan Harker'],35
['Arthur Holwood'],80
['Renfield'],11
['Dr. Seward'],89
['Prof. Van Helsing'],80
"['Mina Murray', 'Lucy Westenra']",50
"['Jonathan Harker', 'Lucy Westenra']",11
"['Dr. Seward', 'Arthur Holwood']",43
"['Prof. Van Helsing', 'Arthur Holwood']",11
"['Prof. Van Helsing', 'Dr. Seward']",31
