['Mina Murray'],43
['Lucy Westenra'],274
['Jonathan Harker'],55
['Arthur Holwood'],7
['Renfield'],12
"['Mina Murray', 'Jonathan Harker']",22
"['Jonathan Harker', 'Lucy Westenra']",10
